ID,Category,Series,Model,Name,Tsubaki_Code,Spec_pitch_mm,Spec_pitch_inch,Spec_strands,Spec_tensile_strength_kn,Spec_allowable_load_kn,Spec_weight_kg_per_m,Spec_material,Spec_temperature_range,Spec_surface_treatment,Features,Applications,Spec_lubrication,Spec_corrosion_resistance,Spec_strength_improvement,Spec_compatible_chain,Spec_tooth_count,Spec_pitch_diameter_mm,Spec_outside_diameter_mm,Spec_hub_type,Spec_hub_name,Spec_max_bore_mm,Spec_hardness,Spec_width_mm,Spec_roller_type,Spec_max_allowable_load_kn,Spec_tooth_profile,Spec_cord,Spec_max_speed_mps,Spec_reduction_ratio,Spec_input_power_kw,Spec_output_torque_nm,Spec_backlash_arcmin,Spec_efficiency_percent,Spec_rated_torque_nm,Spec_bore_range_mm,Spec_coupling_type,Spec_max_rpm,Spec_thrust_kn,Spec_stroke_mm,Spec_speed_mm_per_min,Spec_positioning_accuracy,Spec_height_mm,Spec_bend_radius_mm,Spec_material_name
TSK_9828,Sprocket,ANSI #180,SP180-86T-A-S45C,#180 Chain Sprocket 86T Type A S45C,SP180-86T-A-S45C,57.15,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,86.0,1564.46,1600.18,A,Plain Bore,100.0,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_9829,Sprocket,ANSI #180,SP180-86T-A-SUS304,#180 Chain Sprocket 86T Type A SUS304,SP180-86T-A-SUS304,57.15,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,86.0,1564.46,1600.18,A,Plain Bore,100.0,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_9830,Sprocket,ANSI #180,SP180-86T-A-HRC45,#180 Chain Sprocket 86T Type A HRC45,SP180-86T-A-HRC45,57.15,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,86.0,1564.46,1600.18,A,Plain Bore,100.0,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_9831,Sprocket,ANSI #180,SP180-86T-B-S45C,#180 Chain Sprocket 86T Type B S45C,SP180-86T-B-S45C,57.15,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,86.0,1564.46,1600.18,B,Finished Bore,150.0,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_9832,Sprocket,ANSI #180,SP180-86T-B-SUS304,#180 Chain Sprocket 86T Type B SUS304,SP180-86T-B-SUS304,57.15,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,86.0,1564.46,1600.18,B,Finished Bore,150.0,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_9833,Sprocket,ANSI #180,SP180-86T-B-HRC45,#180 Chain Sprocket 86T Type B HRC45,SP180-86T-B-HRC45,57.15,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,86.0,1564.46,1600.18,B,Finished Bore,150.0,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_9834,Sprocket,ANSI #180,SP180-86T-C-S45C,#180 Chain Sprocket 86T Type C S45C,SP180-86T-C-S45C,57.15,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,86.0,1564.46,1600.18,C,Taper Lock,200.0,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_9835,Sprocket,ANSI #180,SP180-86T-C-SUS304,#180 Chain Sprocket 86T Type C SUS304,SP180-86T-C-SUS304,57.15,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,86.0,1564.46,1600.18,C,Taper Lock,200.0,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_9836,Sprocket,ANSI #180,SP180-86T-C-HRC45,#180 Chain Sprocket 86T Type C HRC45,SP180-86T-C-HRC45,57.15,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,86.0,1564.46,1600.18,C,Taper Lock,200.0,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_9837,Sprocket,ANSI #180,SP180-87T-A-S45C,#180 Chain Sprocket 87T Type A S45C,SP180-87T-A-S45C,57.15,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,87.0,1582.65,1618.37,A,Plain Bore,100.0,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_9838,Sprocket,ANSI #180,SP180-87T-A-SUS304,#180 Chain Sprocket 87T Type A SUS304,SP180-87T-A-SUS304,57.15,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,87.0,1582.65,1618.37,A,Plain Bore,100.0,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_9839,Sprocket,ANSI #180,SP180-87T-A-HRC45,#180 Chain Sprocket 87T Type A HRC45,SP180-87T-A-HRC45,57.15,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,87.0,1582.65,1618.37,A,Plain Bore,100.0,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_9840,Sprocket,ANSI #180,SP180-87T-B-S45C,#180 Chain Sprocket 87T Type B S45C,SP180-87T-B-S45C,57.15,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,87.0,1582.65,1618.37,B,Finished Bore,150.0,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_9841,Sprocket,ANSI #180,SP180-87T-B-SUS304,#180 Chain Sprocket 87T Type B SUS304,SP180-87T-B-SUS304,57.15,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,87.0,1582.65,1618.37,B,Finished Bore,150.0,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_9842,Sprocket,ANSI #180,SP180-87T-B-HRC45,#180 Chain Sprocket 87T Type B HRC45,SP180-87T-B-HRC45,57.15,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,87.0,1582.65,1618.37,B,Finished Bore,150.0,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_9843,Sprocket,ANSI #180,SP180-87T-C-S45C,#180 Chain Sprocket 87T Type C S45C,SP180-87T-C-S45C,57.15,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,87.0,1582.65,1618.37,C,Taper Lock,200.0,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_9844,Sprocket,ANSI #180,SP180-87T-C-SUS304,#180 Chain Sprocket 87T Type C SUS304,SP180-87T-C-SUS304,57.15,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,87.0,1582.65,1618.37,C,Taper Lock,200.0,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_9845,Sprocket,ANSI #180,SP180-87T-C-HRC45,#180 Chain Sprocket 87T Type C HRC45,SP180-87T-C-HRC45,57.15,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,87.0,1582.65,1618.37,C,Taper Lock,200.0,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_9846,Sprocket,ANSI #180,SP180-88T-A-S45C,#180 Chain Sprocket 88T Type A S45C,SP180-88T-A-S45C,57.15,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,88.0,1600.85,1636.56,A,Plain Bore,100.0,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_9847,Sprocket,ANSI #180,SP180-88T-A-SUS304,#180 Chain Sprocket 88T Type A SUS304,SP180-88T-A-SUS304,57.15,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,88.0,1600.85,1636.56,A,Plain Bore,100.0,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_9848,Sprocket,ANSI #180,SP180-88T-A-HRC45,#180 Chain Sprocket 88T Type A HRC45,SP180-88T-A-HRC45,57.15,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,88.0,1600.85,1636.56,A,Plain Bore,100.0,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_9849,Sprocket,ANSI #180,SP180-88T-B-S45C,#180 Chain Sprocket 88T Type B S45C,SP180-88T-B-S45C,57.15,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,88.0,1600.85,1636.56,B,Finished Bore,150.0,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_9850,Sprocket,ANSI #180,SP180-88T-B-SUS304,#180 Chain Sprocket 88T Type B SUS304,SP180-88T-B-SUS304,57.15,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,88.0,1600.85,1636.56,B,Finished Bore,150.0,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_9851,Sprocket,ANSI #180,SP180-88T-B-HRC45,#180 Chain Sprocket 88T Type B HRC45,SP180-88T-B-HRC45,57.15,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,88.0,1600.85,1636.56,B,Finished Bore,150.0,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_9852,Sprocket,ANSI #180,SP180-88T-C-S45C,#180 Chain Sprocket 88T Type C S45C,SP180-88T-C-S45C,57.15,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,88.0,1600.85,1636.56,C,Taper Lock,200.0,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_9853,Sprocket,ANSI #180,SP180-88T-C-SUS304,#180 Chain Sprocket 88T Type C SUS304,SP180-88T-C-SUS304,57.15,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,88.0,1600.85,1636.56,C,Taper Lock,200.0,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_9854,Sprocket,ANSI #180,SP180-88T-C-HRC45,#180 Chain Sprocket 88T Type C HRC45,SP180-88T-C-HRC45,57.15,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,88.0,1600.85,1636.56,C,Taper Lock,200.0,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_9855,Sprocket,ANSI #180,SP180-89T-A-S45C,#180 Chain Sprocket 89T Type A S45C,SP180-89T-A-S45C,57.15,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,89.0,1619.04,1654.76,A,Plain Bore,100.0,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_9856,Sprocket,ANSI #180,SP180-89T-A-SUS304,#180 Chain Sprocket 89T Type A SUS304,SP180-89T-A-SUS304,57.15,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,89.0,1619.04,1654.76,A,Plain Bore,100.0,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_9857,Sprocket,ANSI #180,SP180-89T-A-HRC45,#180 Chain Sprocket 89T Type A HRC45,SP180-89T-A-HRC45,57.15,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,89.0,1619.04,1654.76,A,Plain Bore,100.0,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_9858,Sprocket,ANSI #180,SP180-89T-B-S45C,#180 Chain Sprocket 89T Type B S45C,SP180-89T-B-S45C,57.15,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,89.0,1619.04,1654.76,B,Finished Bore,150.0,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_9859,Sprocket,ANSI #180,SP180-89T-B-SUS304,#180 Chain Sprocket 89T Type B SUS304,SP180-89T-B-SUS304,57.15,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,89.0,1619.04,1654.76,B,Finished Bore,150.0,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_9860,Sprocket,ANSI #180,SP180-89T-B-HRC45,#180 Chain Sprocket 89T Type B HRC45,SP180-89T-B-HRC45,57.15,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,89.0,1619.04,1654.76,B,Finished Bore,150.0,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_9861,Sprocket,ANSI #180,SP180-89T-C-S45C,#180 Chain Sprocket 89T Type C S45C,SP180-89T-C-S45C,57.15,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,89.0,1619.04,1654.76,C,Taper Lock,200.0,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_9862,Sprocket,ANSI #180,SP180-89T-C-SUS304,#180 Chain Sprocket 89T Type C SUS304,SP180-89T-C-SUS304,57.15,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,89.0,1619.04,1654.76,C,Taper Lock,200.0,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_9863,Sprocket,ANSI #180,SP180-89T-C-HRC45,#180 Chain Sprocket 89T Type C HRC45,SP180-89T-C-HRC45,57.15,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,89.0,1619.04,1654.76,C,Taper Lock,200.0,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_9864,Sprocket,ANSI #180,SP180-90T-A-S45C,#180 Chain Sprocket 90T Type A S45C,SP180-90T-A-S45C,57.15,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,90.0,1637.23,1672.95,A,Plain Bore,100.0,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_9865,Sprocket,ANSI #180,SP180-90T-A-SUS304,#180 Chain Sprocket 90T Type A SUS304,SP180-90T-A-SUS304,57.15,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,90.0,1637.23,1672.95,A,Plain Bore,100.0,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_9866,Sprocket,ANSI #180,SP180-90T-A-HRC45,#180 Chain Sprocket 90T Type A HRC45,SP180-90T-A-HRC45,57.15,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,90.0,1637.23,1672.95,A,Plain Bore,100.0,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_9867,Sprocket,ANSI #180,SP180-90T-B-S45C,#180 Chain Sprocket 90T Type B S45C,SP180-90T-B-S45C,57.15,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,90.0,1637.23,1672.95,B,Finished Bore,150.0,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_9868,Sprocket,ANSI #180,SP180-90T-B-SUS304,#180 Chain Sprocket 90T Type B SUS304,SP180-90T-B-SUS304,57.15,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,90.0,1637.23,1672.95,B,Finished Bore,150.0,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_9869,Sprocket,ANSI #180,SP180-90T-B-HRC45,#180 Chain Sprocket 90T Type B HRC45,SP180-90T-B-HRC45,57.15,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,90.0,1637.23,1672.95,B,Finished Bore,150.0,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_9870,Sprocket,ANSI #180,SP180-90T-C-S45C,#180 Chain Sprocket 90T Type C S45C,SP180-90T-C-S45C,57.15,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,90.0,1637.23,1672.95,C,Taper Lock,200.0,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_9871,Sprocket,ANSI #180,SP180-90T-C-SUS304,#180 Chain Sprocket 90T Type C SUS304,SP180-90T-C-SUS304,57.15,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,90.0,1637.23,1672.95,C,Taper Lock,200.0,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_9872,Sprocket,ANSI #180,SP180-90T-C-HRC45,#180 Chain Sprocket 90T Type C HRC45,SP180-90T-C-HRC45,57.15,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,90.0,1637.23,1672.95,C,Taper Lock,200.0,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_9873,Sprocket,ANSI #180,SP180-91T-A-S45C,#180 Chain Sprocket 91T Type A S45C,SP180-91T-A-S45C,57.15,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,91.0,1655.42,1691.14,A,Plain Bore,100.0,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_9874,Sprocket,ANSI #180,SP180-91T-A-SUS304,#180 Chain Sprocket 91T Type A SUS304,SP180-91T-A-SUS304,57.15,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,91.0,1655.42,1691.14,A,Plain Bore,100.0,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_9875,Sprocket,ANSI #180,SP180-91T-A-HRC45,#180 Chain Sprocket 91T Type A HRC45,SP180-91T-A-HRC45,57.15,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,91.0,1655.42,1691.14,A,Plain Bore,100.0,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_9876,Sprocket,ANSI #180,SP180-91T-B-S45C,#180 Chain Sprocket 91T Type B S45C,SP180-91T-B-S45C,57.15,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,91.0,1655.42,1691.14,B,Finished Bore,150.0,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_9877,Sprocket,ANSI #180,SP180-91T-B-SUS304,#180 Chain Sprocket 91T Type B SUS304,SP180-91T-B-SUS304,57.15,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,91.0,1655.42,1691.14,B,Finished Bore,150.0,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_9878,Sprocket,ANSI #180,SP180-91T-B-HRC45,#180 Chain Sprocket 91T Type B HRC45,SP180-91T-B-HRC45,57.15,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,91.0,1655.42,1691.14,B,Finished Bore,150.0,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_9879,Sprocket,ANSI #180,SP180-91T-C-S45C,#180 Chain Sprocket 91T Type C S45C,SP180-91T-C-S45C,57.15,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,91.0,1655.42,1691.14,C,Taper Lock,200.0,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_9880,Sprocket,ANSI #180,SP180-91T-C-SUS304,#180 Chain Sprocket 91T Type C SUS304,SP180-91T-C-SUS304,57.15,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,91.0,1655.42,1691.14,C,Taper Lock,200.0,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_9881,Sprocket,ANSI #180,SP180-91T-C-HRC45,#180 Chain Sprocket 91T Type C HRC45,SP180-91T-C-HRC45,57.15,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,91.0,1655.42,1691.14,C,Taper Lock,200.0,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_9882,Sprocket,ANSI #180,SP180-92T-A-S45C,#180 Chain Sprocket 92T Type A S45C,SP180-92T-A-S45C,57.15,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,92.0,1673.61,1709.33,A,Plain Bore,100.0,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_9883,Sprocket,ANSI #180,SP180-92T-A-SUS304,#180 Chain Sprocket 92T Type A SUS304,SP180-92T-A-SUS304,57.15,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,92.0,1673.61,1709.33,A,Plain Bore,100.0,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_9884,Sprocket,ANSI #180,SP180-92T-A-HRC45,#180 Chain Sprocket 92T Type A HRC45,SP180-92T-A-HRC45,57.15,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,92.0,1673.61,1709.33,A,Plain Bore,100.0,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_9885,Sprocket,ANSI #180,SP180-92T-B-S45C,#180 Chain Sprocket 92T Type B S45C,SP180-92T-B-S45C,57.15,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,92.0,1673.61,1709.33,B,Finished Bore,150.0,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_9886,Sprocket,ANSI #180,SP180-92T-B-SUS304,#180 Chain Sprocket 92T Type B SUS304,SP180-92T-B-SUS304,57.15,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,92.0,1673.61,1709.33,B,Finished Bore,150.0,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_9887,Sprocket,ANSI #180,SP180-92T-B-HRC45,#180 Chain Sprocket 92T Type B HRC45,SP180-92T-B-HRC45,57.15,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,92.0,1673.61,1709.33,B,Finished Bore,150.0,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_9888,Sprocket,ANSI #180,SP180-92T-C-S45C,#180 Chain Sprocket 92T Type C S45C,SP180-92T-C-S45C,57.15,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,92.0,1673.61,1709.33,C,Taper Lock,200.0,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_9889,Sprocket,ANSI #180,SP180-92T-C-SUS304,#180 Chain Sprocket 92T Type C SUS304,SP180-92T-C-SUS304,57.15,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,92.0,1673.61,1709.33,C,Taper Lock,200.0,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_9890,Sprocket,ANSI #180,SP180-92T-C-HRC45,#180 Chain Sprocket 92T Type C HRC45,SP180-92T-C-HRC45,57.15,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,92.0,1673.61,1709.33,C,Taper Lock,200.0,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_9891,Sprocket,ANSI #180,SP180-93T-A-S45C,#180 Chain Sprocket 93T Type A S45C,SP180-93T-A-S45C,57.15,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,93.0,1691.8,1727.52,A,Plain Bore,100.0,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_9892,Sprocket,ANSI #180,SP180-93T-A-SUS304,#180 Chain Sprocket 93T Type A SUS304,SP180-93T-A-SUS304,57.15,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#180,93.0,1691.8,1727.52,A,Plain Bore,100.0,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
